bioguide_id,congress,introduced_date,number,title,type
G000597,118,2023-03-08,1453,Customs Business Fairness Act of 2023,HR
G000597,118,2023-03-01,1294,9/11 Responder and Survivor Health Funding Correction Act of 2023,HR
G000597,118,2023-01-26,549,Metastatic Breast Cancer Access to Care Act,HR
G000597,117,2022-10-25,1447,"Recognizing and commemorating the 100th anniversary of the birth of His Holiness Pramukh Swami Maharaj, the spiritual leader of the BAPS Swaminarayan Sanstha.",HRES
G000597,117,2022-09-09,1334,Expressing the sense of the House of Representatives that all 50 States should include the events of the September 11th terrorist attacks in their the curriculum of elementary and secondary schools so that the American people may never forget that fateful day.,HRES
G000597,117,2022-06-07,1154,"Expressing support for the designation of June 2022 as ""National Cybersecurity Education Month"".",HRES
G000597,117,2022-05-18,7821,DHS Transnational Criminal Investigative Units Supplemental Pay Act,HR
G000597,117,2022-05-10,1099,"Expressing support for recognizing the ""Police Unity Tour"".",HRES
G000597,117,2022-04-01,7362,Cell Phone Theft Prevention Act of 2022,HR
G000597,117,2022-02-28,6868,Cybersecurity Grants for Schools Act of 2022,HR
G000597,117,2022-02-09,6672,VSO Support Act of 2022,HR
G000597,117,2021-12-14,6264,POLICE Act of 2021,HR
G000597,117,2021-10-26,747,"Supporting the designation of October 2021 as ""Down Syndrome Awareness Month"" and supporting the goals and ideals of ""Down Syndrome Awareness Month"".",HRES
G000597,117,2021-10-22,5693,Migrant Relocation Transparency Act,HR
G000597,117,2021-07-19,4515,Small Business Development Center Cyber Training Act of 2021,HR
G000597,117,2021-10-15,5587,Postal Police Reform Act of 2021,HR
G000597,117,2021-10-08,708,"Expressing support for the recognition of Christopher Columbus and his impact on the Italian-American community, and recognizing the second Monday in October as ""Columbus Day"".",HRES
G000597,117,2021-09-07,5186,CISA Leadership Act,HR
G000597,117,2021-07-29,4816,Customs Business Fairness Act of 2021,HR
G000597,117,2021-05-25,3497,Protecting UACs Through Enhanced Sponsor Vetting Act of 2021,HR
G000597,117,2021-05-20,3392,"To amend the Economic Aid to Hard-Hit Small Businesses, Nonprofits, and Venues Act with respect to grants for shuttered venue operators, and for other purposes.",HR
G000597,117,2021-02-18,1123,Veteran Suicide Prevention Act,HR
G000597,117,2021-01-21,396,Transit Security Grant Program Flexibility Act,HR
G000596,118,2023-03-07,202,Deeming certain conduct of members of Antifa as domestic terrorism and designating Antifa as a domestic terrorist organization.,HRES
G000596,118,2023-03-07,1399,"To amend chapter 110 of title 18, United States Code, to prohibit gender affirming care on minors, and for other purposes.",HR
G000596,118,2023-02-24,158,"Of inquiry requesting the President and directing the Secretary of Defense and Secretary of State to transmit, respectively, certain documents to the House of Representatives relating to congressionally appropriated funds to the nation of Ukraine from January 20, 2021 to February 24, 2023.",HRES
G000596,118,2023-01-27,,,
G000596,118,2023-01-27,,,
G000596,118,2023-01-26,,,
G000596,118,2023-01-26,532,"To designate the Federal building and United States courthouse located at 600 East First Street in Rome, Georgia, as the ""Harold L. Murphy Federal Building and United States Courthouse"".",HR
G000596,117,2022-11-17,1482,"Of inquiry requesting the President and directing the Secretary of Defense and Secretary of State to transmit, respectively, certain documents to the House of Representatives relating to Congressionally appropriated funds to the nation of Ukraine from January 20, 2021 to November 15, 2022.",HRES
G000596,117,2022-09-19,1362,"Impeaching Joseph R. Biden, President of the United States, for endangering, compromising, and undermining the energy security of the United States by selling oil from the United States' Strategic Petroleum Reserve to foreign nations.",HRES
G000596,117,2022-08-19,8731,Protect Children’s Innocence Act,HR
G000596,117,2022-08-12,1318,"Impeaching Merrick Brian Garland, Attorney General of the United States, for endangering, compromising, and undermining the justice system of the United States by facilitating the persecution of President Joseph R. Biden, Jr.'s, political rival, Donald J. Trump, the 45th President of the United States.",HRES
G000596,117,2022-06-23,8196,Protecting Mothers and Babies from Terrorism Act,HR
G000596,117,2022-05-12,1108,Honoring the life and legacy of Corporal Christopher Jackson Dye for his service and devotion to his community.,HRES
G000596,117,2022-04-28,7613,21st Century FREE Speech Act,HR
G000596,117,2022-03-31,7308,Justice for Vaccine Victims Act of 2022,HR
G000596,117,2022-03-17,7125,Stopping the Spread of Taxpayer-Funded Bioweapons Act of 2022,HR
G000596,117,2022-03-08,968,Congressional Voting Accountability Act,HRES
G000596,117,2022-01-13,872,Congratulating the University of Georgia Bulldogs football team for winning the 2022 National Collegiate Athletic Association College Football Playoff National Championship.,HRES
G000596,117,2021-11-23,6070,Kyle H. Rittenhouse Congressional Gold Medal Act,HR
G000596,117,2021-06-17,3960,Brian A. Terry Memorial Eliminate the ATF Act,HR
G000596,117,2021-08-23,596,"Impeaching Joseph R. Biden, President of the United States, for usurping Congress's legislative authority and willfully circumventing the express guidance of the United States Supreme Court by extending the COVID-19 eviction moratorium, and other high crimes and misdemeanors.",HRES
G000596,117,2021-08-23,598,"Impeaching Joseph R. Biden, President of the United States, for dereliction of duty by leaving behind thousands of American civilians and Afghan allies, along with numerous taxpayer-financed weapons and military equipment, endangering the lives of the American people and the security of the United States.",HRES
G000596,117,2021-08-23,597,"Impeaching Joseph R. Biden, President of the United States, for endangering the security of the United States and countering the will of Congress and other high crimes and misdemeanors.",HRES
G000596,117,2021-04-19,328,To remove Maxine Waters from the Committee on Financial Services for inciting violence against the United States.,HRES
G000596,117,2021-04-19,327,Expel Maxine Waters Resolution for Incitement of Violence and Rioting against the United States,HRES
G000596,117,2021-04-12,2445,No Funding for Terrorists Act,HR
G000596,117,2021-04-12,301,Honoring the life and legacy of Captain Michael D'Angelo Garigan for his service and devotion to his community.,HRES
G000596,117,2021-04-12,2446,"To award three Congressional Gold Medals to the law enforcement officers and those who protected American cities during the Black Lives Matter (BLM) riots beginning on May 26, 2020.",HR
G000596,117,2021-04-01,2316,Fire Fauci Act,HR
G000596,117,2021-04-01,2317,We Will Not Comply Act,HR
G000596,117,2021-03-12,1883,Protect America First Act,HR
G000596,117,2021-02-18,1132,Gun Owner Privacy Act,HR
G000596,117,2021-02-11,993,Second Amendment Preservation Act,HR
G000596,117,2021-01-21,57,"Impeaching Joseph R. Biden, President of the United States, for abuse of power by enabling bribery and other high crimes and misdemeanors.",HRES
G000595,118,2023-03-27,45,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to ""Waivers and Modifications of Federal Student Loans"".",HJRES
G000595,118,2023-03-08,,,
G000595,118,2023-02-28,1243,Federal Agent Responsibility Act,HR
G000595,118,2023-02-14,997,English Language Unity Act of 2023,HR
G000595,118,2023-02-09,921,No Asylum for Criminals Act of 2023,HR
G000595,118,2023-02-01,720,Davis-Bacon Repeal Act,HR
G000595,118,2023-02-01,721,Union Integrity Act,HR
G000595,118,2023-02-01,719,"To amend the Labor Management Relations Act to prohibit neutrality agreements, and for other purposes.",HR
G000595,118,2023-01-26,551,No Taxpayer Funding for the Chinese Communist Party Act of 2023,HR
G000595,118,2023-01-25,512,One Citizen One Vote Act,HR
G000595,118,2023-01-24,463,Children Have Opportunities in Classrooms Everywhere Act,HR
G000595,118,2023-01-20,421,Teleabortion Prevention Act of 2023,HR
G000595,118,2023-01-17,380,Federal Student Loan Integrity Act,HR
G000595,118,2023-01-17,381,PISTOL Act,HR
G000595,118,2023-01-10,260,Nickel Plan Act,HR
G000595,118,2023-01-10,18,Less is More Resolution,HRES
G000595,118,2023-01-10,262,ALERT Act of 2023,HR
G000595,118,2023-01-10,261,Article I Regulatory Budget Act,HR
G000595,118,2023-01-09,164,Close Biden’s Open Border Act,HR
G000595,117,2022-12-13,9509,Apprenticeship Freedom Act,HR
G000595,117,2022-12-06,9436,"To codify the Department of Labor rule regarding religious exemptions to the equal opportunity clause, and for other purposes.",HR
G000595,117,2022-12-02,9407,Developing America’s Workforce Act,HR
G000595,117,2022-10-14,1433,"Expressing support for the designation of October 12, 2022, as ""National Loggers Day"".",HRES
G000595,117,2022-10-07,9153,Trucking Workforce Improvement Act,HR
G000595,117,2022-09-21,8935,Union Integrity Act,HR
G000595,117,2022-09-02,8767,Empowering Parents Act,HR
G000595,117,2022-07-28,1297,"Designating the week beginning November 7, 2022, as ""National Pregnancy Center Week"" to recognize the vital role that community-supported pregnancy centers play in saving lives and serving women and men faced with difficult pregnancy decisions.",HRES
G000595,117,2022-06-09,1167,Providing for the consideration of the bill (H.R. 1011) to implement equal protection under the 14th article of amendment to the Constitution for the right to life of each born and preborn human person.,HRES
G000595,117,2022-05-12,7743,Small Businesses before Bureaucrats Act,HR
G000595,117,2022-04-29,1077,Less is More Resolution,HRES
G000595,117,2022-03-11,7058,Federal Student Loan Integrity Act,HR
G000595,117,2022-03-09,7024,Every Town A Border Town Act,HR
G000595,117,2022-02-07,6628,Close Biden’s Open Border Act,HR
G000595,117,2022-01-20,6446,One Citizen One Vote Act,HR
G000595,117,2021-11-05,5901,Veterans Education is Timeless Act of 2021,HR
G000595,117,2021-10-26,5731,Championing our Parents Act of 2021,HR
G000595,117,2021-09-28,5398,Defending Students’ Civil Rights Act of 2021,HR
G000595,117,2021-08-31,5136,Teleabortion Prevention Act of 2021,HR
G000595,117,2021-08-17,5047,Empowering Local Curriculum Act,HR
G000595,117,2021-07-29,4820,Health Agency Check-Up Act,HR
G000595,117,2021-06-28,4199,No Taxpayer Funding for the Central American Minors Program Act,HR
G000595,117,2021-06-11,3823,PISTOL Act,HR
G000595,117,2021-06-04,3704,Children Have Opportunities in Classrooms Everywhere Act,HR
G000595,117,2021-05-21,3465,Iran China Accountability Act,HR
G000595,117,2021-05-12,389,"Designating the week beginning November 8, 2021, as ""National Pregnancy Center Week"" to recognize the vital role that community-supported pregnancy centers play in saving lives and serving women and men faced with difficult pregnancy decisions.",HRES
G000595,117,2021-05-07,3045,No Regulation Through Litigation Act of 2021,HR
G000595,117,2021-04-28,2879,Nickel Plan Act,HR
G000595,117,2021-04-22,2779,ALERT Act of 2021,HR
G000595,117,2021-04-15,2577,Article I Regulatory Budget Act,HR
G000595,117,2021-04-13,2469,Silencers Help Us Save Hearing Act,HR
G000595,117,2021-04-08,2403,"To amend the Labor Management Relations Act to prohibit neutrality agreements, and for other purposes.",HR
G000595,117,2021-04-01,2314,Protect Our Police Act,HR
G000595,117,2021-03-26,2218,Davis-Bacon Repeal Act,HR
G000595,117,2021-03-02,1498,Students Before Unions Act,HR
G000595,117,2021-02-11,992,No Taxpayer Funding for the Chinese Communist Party Act of 2021,HR
G000595,117,2021-02-11,991,Preserving Safety Net Integrity Act of 2021,HR
G000595,117,2021-02-03,754,Protecting Religion from Government Act of 2021,HR
G000595,117,2021-02-03,755,Right to Earn a Living Act of 2021,HR
G000595,117,2021-01-21,398,No Asylum for Criminals Act of 2021,HR
G000594,118,2023-03-30,2426,Find and Protect Foster Youth Act,HR
G000594,118,2023-03-10,1544,Big Bend National Park Boundary Adjustment Act,HR
G000594,118,2023-02-21,1127,United States-Taiwan Advanced Research Partnership Act of 2023,HR
G000594,118,2023-02-09,917,Protecting Military Installations from Foreign Espionage Act,HR
G000594,118,2023-02-09,916,Felony Murder for Deadly Fentanyl Distribution Act of 2023,HR
G000594,118,2023-02-02,786,"To amend title 28, United States Code, to provide an additional place for holding court for the Pecos Division of the Western District of Texas, and for other purposes.",HR
G000594,118,2023-01-09,163,Security First Act,HR
G000594,118,2023-01-09,162,National Digital Reserve Corps Act,HR
G000594,117,2022-12-14,9550,TAPS Act,HR
G000594,117,2022-10-07,9151,SPURS Act,HR
G000594,117,2022-09-15,8845,Felony Murder for Deadly Fentanyl Distribution Act,HR
G000594,117,2022-08-02,8640,"To require the Commissioner of U.S. Customs and Border Protection to establish procedures for conducting maintenance and repair projects at ports of entry at which the Office of Field Operations conducts certain enforcement activities, and for other purposes.",HR
G000594,117,2022-06-22,8180,"Undertaking Needed Investments in Therapy, Education, and De-Escalation Act of 2022",HR
G000594,117,2022-06-09,1166,"Condemning the horrific attack in Uvalde, Texas, and expressing support and prayers for all those impacted by that tragedy.",HRES
G000594,117,2022-05-19,7843,CARE Act,HR
G000594,117,2022-04-28,1070,Expressing the profound sorrow of the House of Representatives on the death of Texas Army National Guard Specialist Bishop E. Evans.,HRES
G000594,117,2022-04-07,7460,ONSHORE Manufacturing Act,HR
G000594,117,2022-03-29,1012,"Congratulating Gregg Popovich, Head Coach of the San Antonio Spurs, on becoming the winningest head coach in the history of the National Basketball Association.",HRES
G000594,117,2022-03-18,996,Encouraging companies headquartered in the United States to cease operations and halt future investments in the Russian Federation.,HRES
G000594,117,2022-03-16,76,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Health and Human Services relating to ""Ensuring Access to Equitable, Affordable, Client-Centered, Quality Family Planning Services"".",HJRES
G000594,117,2022-02-18,6772,Expediting Natural Gas Exports to Allies Act,HR
G000594,117,2022-02-09,6673,BOSS Act,HR
G000594,117,2021-12-09,6223,BASE Act,HR
G000594,117,2021-09-23,676,"Expressing the sense of the House of Representatives that the migrant surge in Del Rio, Texas, must be met by the Federal Government's obligation to fully enforce our immigration laws.",HRES
G000594,117,2021-07-29,4818,National Digital Reserve Corps Act,HR
G000594,117,2021-07-27,4706,Blackwell School National Historic Site Act,HR
G000594,117,2021-04-22,2776,Border Patrol Agent Pay Reform Amendments Act of 2021,HR
G000594,117,2021-04-21,2728,Protecting Military Installations from Foreign Espionage Act,HR
G000594,117,2021-02-23,1231,Constraining Human Rights Offenders in the Middle East Act,HR
G000594,117,2021-02-04,812,Security First Act,HR
G000593,118,2023-04-17,2638,"To direct the Secretary of Veterans Affairs to treat certain individuals who participated in the invasion of the Bay of Pigs, Cuba, in April, 1961, as veterans for the purposes of eligibility for benefits under laws administered by the Secretary.",HR
G000593,118,2023-03-24,1782,International Port Security Enforcement Act,HR
G000593,118,2023-03-03,1348,Preserving Options for Everglades Restoration and National Defense in the Straits of Florida Act,HR
G000593,118,2023-02-08,868,"To shorten the review period for the Congressional review of termination of certain national emergencies, and for other purposes.",HR
G000593,118,2023-01-30,628,South Florida Ecosystem Enhancement Act of 2023,HR
G000593,117,2022-07-14,8381,Preserving Options for Everglades Restoration and National Defense in the Straits of Florida Act,HR
G000593,117,2022-07-14,8382,Migrant Protection Protocols Act of 2022,HR
G000593,117,2022-07-13,8359,Detection at Range Technology for Screening of Passengers Act,HR
G000593,117,2022-04-06,7423,America Reopens Act,HR
G000593,117,2022-03-11,7057,Unmasking of Americans Act of 2022,HR
G000593,117,2022-03-02,6897,PUPPETS Act of 2022,HR
G000593,117,2022-03-01,6883,To prohibit certain aircraft associated with the Russian Federation from operating in the national airspace system.,HR
G000593,117,2022-02-22,6809,TRUCKERS Act,HR
G000593,117,2022-02-18,6771,South Florida Ecosystem Enhancement Act of 2022,HR
G000593,117,2022-01-28,6518,"To establish an office to combat the global rise of authoritarian socialism and communism at the Department of State, and for other purposes.",HR
G000593,117,2022-01-25,6487,Port Crane Security and Inspection Act of 2022,HR
G000593,117,2022-01-25,6488,Port Cranes for America Act,HR
G000593,117,2022-01-21,6467,"To amend title 46, United States Code, to make certain improvements to the project selection criteria for grants under the port and intermodal improvement program, and for other purposes.",HR
G000593,117,2021-11-09,5925,Supply Chain Emergency Response Act,HR
G000593,117,2021-07-20,4561,Entity List Verification Act,HR
G000593,117,2021-07-06,4362,Curbing China’s Vaccine Diplomacy Act,HR
G000593,117,2021-06-29,4226,Flood Insurance Fairness Act,HR
G000593,117,2021-09-03,5164,Prohibiting Assistance to the Taliban Act,HR
G000593,117,2021-08-23,5074,"To prohibit the United States Government from charging fees to citizens or lawful permanent residents of the United States in exchange for evacuation from a foreign country due to an emergency situation of a military nature, and for other purposes.",HR
G000593,117,2021-08-20,5060,"To direct the Inspector General of the Department of Defense to conduct an investigation into the withdrawal of the United States armed forces from Afghanistan, and for other purposes.",HR
G000593,117,2021-08-10,4997,Fallen First-Responders’ Family Naturalization Fee-Relief Act of 2021,HR
G000593,117,2021-05-13,394,Condemning the acts of terrorism committed by Hamas against the people of the State of Israel.,HRES
G000593,117,2021-03-16,1895,Transportation Security Public Health Threat Preparedness Act of 2021,HR
G000593,117,2021-01-21,397,CBRN Intelligence and Information Sharing Act of 2021,HR
F000472,118,2023-03-23,1750,Defending Domestic Orange Juice Production Act of 2023,HR
F000472,118,2023-03-17,233,"Supporting the designating of March 18, 2023, as ""National Osceola Turkey Day"".",HRES
F000472,118,2023-03-09,1498,National Debt is National Security Act,HR
F000472,118,2023-02-14,1012,Cardiac Arrest Survival Act of 2023,HR
F000472,118,2023-02-09,914,Simplifying Grants Act of 2023,HR
F000472,118,2023-01-31,662,Block Grant Assistance Act of 2023,HR
F000472,118,2023-01-20,416,Prohibiting Abortion Industry’s Lucrative Loopholes Act,HR
F000472,117,2022-12-23,9694,For the relief of Jan van Hoek.,HR
F000472,117,2022-10-07,9148,Simplifying Grants Act of 2022,HR
F000472,117,2022-06-28,8242,National Debt is National Security Act,HR
F000472,117,2022-05-17,7798,Prohibiting Abortion Industry’s Lucrative Loopholes Act,HR
F000472,117,2022-04-29,7638,"To designate the facility of the United States Postal Service located at 6000 South Florida Avenue in Lakeland, Florida, as the ""U.S. Marine Corporal Ronald R. Payne Jr. Post Office"".",HR
F000472,117,2022-03-09,7023,Prohibiting Oil Trade with Venezuela’s Tyrant Act,HR
F000472,117,2021-09-22,5333,Preventing the Recognition of Terrorist States Act of 2021,HR
F000472,117,2021-08-06,4956,Leadership in Global Tech Standards Act of 2021,HR
F000472,117,2021-06-22,4047,Cutting Unnecessary Regulatory Burdens Act,HR
F000472,117,2021-05-07,3041,To modify the prohibition on participation of the People's Republic of China in Rim of the Pacific (RIMPAC) naval exercises to include cessation of genocide by China.,HR
F000471,118,2023-03-23,1749,Making the CFPB Accountable to Small Businesses Act of 2023,HR
F000471,118,2023-03-01,1291,Stopping Overdoses of Fentanyl Analogues Act,HR
F000471,118,2023-01-11,288,Separation of Powers Restoration Act of 2023,HR
F000471,118,2023-01-11,291,Vaccine Discharge Parity Act,HR
F000471,118,2023-01-11,287,CRT Transparency Act,HR
F000471,117,2022-11-17,1486,"Honoring the victims of the devastating attack that took place at the Waukesha, Wisconsin, Christmas parade on November 21, 2021.",HRES
F000471,117,2022-09-29,9048,FTC Commissioner Parity Act,HR
F000471,117,2022-09-21,8930,Keeping Violent Offenders Off Our Streets Act,HR
F000471,117,2022-07-20,8443,Making the CFPB Accountable to Small Businesses Act of 2022,HR
F000471,117,2022-07-20,1238,"Of inquiry requesting the President to provide certain documents to the House of Representatives relating to the October 4, 2021 memorandum issued by the Attorney General entitled ""Partnership Among Federal, State, Local, Tribal, and Territorial Law Enforcement to Address Threats Against School Administrators, Board Members, Teachers, and Staff"".",HRES
F000471,117,2022-05-06,7678,American Small Business Competition Act of 2022,HR
F000471,117,2022-04-14,7510,National Education Association Charter Repeal Act,HR
F000471,117,2022-03-31,7325,Countering Chinese Espionage Reporting Act,HR
F000471,117,2022-03-28,7244,Pretrial Release Reporting Act,HR
F000471,117,2022-03-17,,,
F000471,117,2022-02-09,6671,"To amend title 38, United States Code, to ensure that a member of the Armed Forces, granted a general discharge under honorable conditions on the sole basis that such member failed to obey a lawful order to receive a vaccine for COVID-19, is eligible for certain educational assistance administered by the Secretary of Veterans Affairs.",HR
F000471,117,2021-10-20,5639,Foreign Merger Subsidy Disclosure Act of 2021,HR
F000471,117,2021-09-03,5162,CRT Transparency Act,HR
F000471,117,2021-05-25,3494,Separation of Powers Restoration Act of 2021,HR
F000471,117,2021-05-14,3239,"To make improvements in the enactment of title 41, United States Code, into a positive law title and to improve the Code.",HR
F000471,117,2021-05-04,2978,BRIDGE Act,HR
F000471,117,2021-03-26,2209,Stopping Overdoses of Fentanyl Analogues Act,HR
F000470,118,2023-02-21,1126,HOPE Act,HR
F000470,118,2023-01-17,372,Protecting Life and Taxpayers Act of 2023,HR
F000470,118,2023-01-17,371,Defund Planned Parenthood Act of 2023,HR
F000470,117,2022-09-30,9101,H–2A Reform Act of 2022,HR
F000470,117,2022-05-11,7719,Unborn Protection Act,HR
F000470,117,2022-04-07,7456,SHIP IT Act,HR
F000470,117,2022-04-06,7421,Law Enforcement Education Grant Program Act of 2022,HR
F000470,117,2022-03-31,7324,Gas Prices Relief Act of 2022,HR
F000470,117,2022-03-09,7021,Landowner Easement Rights Act,HR
F000470,117,2021-12-09,6220,"To designate the facility of the United States Postal Service located at 100 3rd Avenue Northwest in Perham, Minnesota, as the ""Charles P. Nord Post Office"".",HR
F000470,117,2021-12-09,6221,"To designate the facility of the United States Postal Service located at 155 Main Avenue West in Winsted, Minnesota, as the ""James A. Rogers Jr. Post Office"".",HR
F000470,117,2021-11-23,6069,Promoting Ties with Taiwan Act,HR
F000470,117,2021-11-18,6028,STOP the GRINCH Act,HR
F000470,117,2021-11-16,5982,"To make revisions in title 51, United States Code, as necessary to keep the title current, and to make technical amendments to improve the United States Code.",HR
F000470,117,2021-11-12,5951,"To designate the facility of the United States Postal Service located at 202 2nd Avenue, in Oklee, Minnesota, as the ""Coya Knutson Post Office"".",HR
F000470,117,2021-11-12,5952,"To designate the facility of the United States Postal Service located at 123 East Main Street, in Vergas, Minnesota, as the ""Jon Glawe Post Office"".",HR
F000470,117,2021-05-13,3188,ANGLE Act,HR
F000470,117,2021-05-13,3189,"To require the Secretary of Homeland Security to submit a plan to establish travel corridors at land-based border ports of entry to facilitate cross-border travel at the northern border, and for other purposes.",HR
F000470,117,2021-04-26,351,Providing for consideration of the joint resolution (H.J. Res. 11) proposing an amendment to the Constitution of the United States to require that the Supreme Court of the United States be composed of nine justices.,HRES
F000470,117,2021-04-16,2619,Protecting Life and Taxpayers Act of 2021,HR
F000470,117,2021-03-17,1963,Child Care Choices Act of 2021,HR
F000446,118,2023-04-20,2755,"To amend the Internal Revenue Code of 1986 to conform to the intent of the Internal Revenue Service Restructuring and Reform Act of 1998, as set forth in the joint explanatory statement of the committee of conference accompanying Conference Report 105-599, that the National Taxpayer Advocate be able to hire and consult counsel as appropriate.",HR
F000446,118,2023-03-23,1748,Quantum in Practice Act,HR
F000446,118,2023-03-09,1495,Precision Agriculture Loan Program Act of 2023,HR
F000446,118,2023-03-09,1496,National Weather Service Communications Improvement Act,HR
F000446,118,2023-03-08,1448,DARE Act of 2023,HR
F000446,118,2023-03-01,1289,Dollar-for-Dollar Deficit Reduction Act,HR
F000446,118,2023-03-01,1288,Holding Countries Accountable for Negligent Chemical and Biological Programs Act,HR
F000446,118,2023-03-01,1287,Cattle Price Discovery and Transparency Act of 2023,HR
F000446,118,2023-02-28,1240,Winnebago Land Transfer Act of 2023,HR
F000446,118,2023-02-21,1125,STUDENT Act,HR
F000446,118,2023-02-09,910,Biofuel Cell Research Act,HR
F000446,118,2023-02-09,909,Biojet Fuel Research Act,HR
F000446,118,2023-02-09,912,COST Act,HR
F000446,118,2023-02-01,91,"Expressing support for the designation of February 1, 2023, as ""George Washington Carver Day"".",HRES
F000446,118,2023-01-31,661,Sarah's Law,HR
F000446,117,2022-11-17,9334,Quantum in Practice Act,HR
F000446,117,2022-09-29,9047,Precision Agriculture Loan Program Act of 2022,HR
F000446,117,2022-08-19,8730,Digital Commodities Consumer Protection Act of 2022,HR
F000446,117,2022-07-15,8400,WING Act of 2022,HR
F000446,117,2022-06-07,7964,STUDENT Act,HR
F000446,117,2022-05-11,7718,Formula Act of 2022,HR
F000446,117,2022-05-06,1090,Congratulating Ames Laboratory on 75 years of outstanding service.,HRES
F000446,117,2022-04-01,7361,National Weather Service Communications Improvement Act,HR
F000446,117,2022-03-21,7179,Protecting Girls with Turner Syndrome Act of 2022,HR
F000446,117,2022-03-18,7155,Home Front Energy Independence Act,HR
F000446,117,2021-12-13,6247,PROTECT the Second Amendment Act,HR
F000446,117,2021-07-01,4313,Small Refinery Exemption Clarification Act of 2021,HR
F000446,117,2021-10-19,5621,COST Act,HR
F000446,117,2021-10-19,5620,Biojet Fuel Research Act,HR
F000446,117,2021-08-24,5090,Biofuel Cell Research Act,HR
F000446,117,2021-08-17,5046,Holding Countries Accountable for Negligent Chemical and Biological Programs Act,HR
F000446,117,2021-06-11,3821,"To make payments for certain losses of crops, and for other purposes.",HR
F000446,117,2021-03-02,1496,Sarah's Law,HR
F000246,118,2023-03-07,1394,American SAFER Act of 2023,HR
F000246,118,2023-03-01,1286,Lone Star Reimbursement Act,HR
F000246,118,2023-02-10,979,No Terrorists on U.S. Soil Act of 2023,HR
F000246,118,2023-01-30,627,VOTE Act,HR
F000246,118,2023-01-25,499,SAFE from PRC Investments Act,HR
F000246,118,2023-01-09,153,FIRE Act,HR
F000246,118,2023-01-09,3,Proposing an amendment to the Constitution of the United States to limit the number of terms that a Member of Congress may serve.,HJRES
F000246,118,2023-01-09,8,"Impeaching Alejandro Nicholas Mayorkas, Secretary of Homeland Security, for high crimes and misdemeanors.",HRES
F000246,117,2022-12-08,9470,American SAFER Act of 2022,HR
F000246,117,2022-09-22,8958,Ukraine Human Rights Policy Act of 2022,HR
F000246,117,2022-07-01,8267,Container Missile Notification Act,HR
F000246,117,2022-06-17,8143,Lone Star Reimbursement Act,HR
F000246,117,2022-06-13,8031,FIRE Act,HR
F000246,117,2022-06-09,7996,Strategic Petroleum Reserve Anti-Exploitation Act,HR
F000246,117,2022-02-11,6706,ALIEN Act of 2022,HR
F000246,117,2022-02-01,69,Proposing an amendment to the Constitution of the United States to limit the number of terms that a Member of Congress may serve.,HJRES
F000246,117,2022-02-01,6542,"To require the Director of National Intelligence to submit an annual report on investment by any Chinese entity in port infrastructure in the Western Hemisphere, and for other purposes.",HR
F000246,117,2021-11-09,5923,Preserving the Integrity of Our Laws Act of 2021,HR
F000246,117,2021-10-25,56,"Condemning the Government of the People's Republic of China and the People's Liberation Army for continued military aggression against Taiwan, most notably the October 4th incursion of Taiwan's Air Defense Identification Zone.",HCONRES
F000246,117,2021-08-13,5009,"To prohibit the District of Columbia Government from requiring individuals to present documentation certifying COVID-19 vaccination as a condition of entering any building, facility, or other venue in the District of Columbia.",HR
F000246,117,2021-05-28,3582,Veteran Employment Recovery Act,HR
F000246,117,2021-05-20,3388,Protecting Critical Infrastructure Act of 2021,HR
F000246,117,2021-05-20,422,MORDECAI Resolution,HRES
F000246,117,2021-05-07,374,Condemning the Texas Democratic Party for refusing to denounce racism.,HRES
F000246,117,2021-03-08,1632,"To prohibit the transfer or release of individuals detained at United States Naval Station, Guantanamo Bay, Cuba, to the United States.",HR
D000032,118,2023-04-19,2709,"To direct the Comptroller General of the United States to deliver a report on the economic effects of the withdrawal of the United States Armed Forces from Afghanistan, and for other purposes.",HR
D000032,118,2023-04-06,2488,To amend the Internal Revenue Code of 1986 to make advanced nuclear facilities eligible for the qualifying advanced energy project credit.,HR
D000032,118,2023-04-06,2487,"To direct the Administrator of the Environmental Protection Agency to consider nuclear power to be a green source of energy, and for other purposes.",HR
D000032,118,2023-04-03,2462,Protect American Energy From China Act,HR
D000032,118,2023-03-29,,,
D000032,118,2023-03-29,,,
D000032,118,2023-03-17,26,"Expressing the sense of Congress relating to nuclear power being a necessary clean baseload energy source to achieve a reliable, secure, and green electric grid.",HCONRES
D000032,118,2023-03-09,1494,Hurricane Tax Relief Act,HR
D000032,118,2023-03-01,1285,Immigration Authorization Act of 2023,HR
D000032,118,2023-02-24,1177,Financial Freedom Act of 2023,HR
D000032,118,2023-02-21,1120,DEMOCRACIA Act,HR
D000032,118,2023-02-14,1009,National Strategy to Utilize Microreactors for Natural Disaster Response Efforts Act,HR
D000032,118,2023-02-14,124,Expressing the sense of the House of Representatives that the United States should support the expansion of domestic nuclear energy and advanced nuclear technology as a viable source of power in order to promote United States nuclear energy leadership and global energy independence.,HRES
D000032,118,2023-02-14,1007,Nuclear Assistance for America’s Small Businesses Act,HR
D000032,118,2023-02-14,1006,NRC Survey Act,HR
D000032,118,2023-02-14,1008,Combat Harmful Algal Blooms Act,HR
