congress,number,introduced_date,type
115,7076.0,2018-10-19,HR
115,6673.0,2018-08-17,HR
115,6161.0,2018-06-20,HR
115,5317.0,2018-03-15,HR
115,4656.0,2017-12-14,HR
115,3209.0,2017-07-12,HR
115,2083.0,2017-04-08,HR
115,1571.0,2017-03-16,HR
115,1318.0,2017-03-02,HR
115,374.0,2017-01-09,HR
114,5219.0,2016-05-12,HR
114,5065.0,2016-04-26,HR
114,4765.0,2016-03-16,HR
114,3806.0,2015-10-22,HR
114,3441.0,2015-08-04,HR
114,3349.0,2015-07-29,HR
114,397.0,2015-07-29,HRES
114,351.0,2015-07-08,HRES
114,2168.0,2015-04-30,HR
114,564.0,2015-01-27,HR
117,8564.0,2022-07-28,HR
117,8034.0,2022-06-13,HR
117,7363.0,2022-04-01,HR
117,995.0,2022-03-18,HRES
117,6486.0,2022-01-25,HR
117,6182.0,2021-12-08,HR
117,6183.0,2021-12-08,HR
117,779.0,2021-11-05,HRES
117,1821.0,2021-03-11,HR
117,671.0,2021-09-21,HRES
117,3994.0,2021-06-17,HR
117,1820.0,2021-03-11,HR
117,1634.0,2021-03-08,HR
117,988.0,2021-02-11,HR
117,105.0,2021-02-05,HRES
117,873.0,2021-02-05,HR
116,8513.0,2020-10-02,HR
116,7871.0,2020-07-30,HR
116,7457.0,2020-07-01,HR
116,4111.0,2019-07-30,HR
116,2714.0,2019-05-14,HR
116,2493.0,2019-05-02,HR
116,295.0,2019-04-08,HRES
116,1821.0,2019-03-18,HR
116,1822.0,2019-03-18,HR
116,1823.0,2019-03-18,HR
113,4854.0,2014-06-12,HR
113,2046.0,2013-05-17,HR
113,935.0,2013-03-04,HR
116,1217.0,2019-02-13,HR
116,890.0,2019-01-30,HR
116,843.0,2019-01-29,HR
116,844.0,2019-01-29,HR
116,664.0,2019-01-17,HR
116,379.0,2019-01-09,HR
116,301.0,2019-01-08,HR
115,7279.0,2018-12-12,HR
115,6724.0,2018-09-06,HR
115,6723.0,2018-09-06,HR
115,5868.0,2018-05-17,HR
115,4628.0,2017-12-12,HR
115,2917.0,2017-06-15,HR
115,103.0,2017-05-25,HJRES
115,152.0,2017-02-27,HRES
115,1045.0,2017-02-14,HR
115,953.0,2017-02-07,HR
115,465.0,2017-01-12,HR
114,6182.0,2016-09-27,HR
114,3093.0,2015-07-16,HR
114,897.0,2015-02-11,HR
114,578.0,2015-01-28,HR
114,437.0,2015-01-21,HR
114,896.0,2015-02-11,HR
117,9502.0,2022-12-13,HR
117,8371.0,2022-07-14,HR
117,6258.0,2021-12-14,HR
117,6176.0,2021-12-08,HR
117,731.0,2021-10-21,HRES
117,3175.0,2021-05-13,HR
116,4304.0,2019-09-12,HR
116,2954.0,2019-05-23,HR
113,4737.0,2014-05-22,HR
113,4698.0,2014-05-21,HR
113,4412.0,2014-04-07,HR
113,2687.0,2013-07-15,HR
113,1267.0,2013-03-19,HR
113,1268.0,2013-03-19,HR
113,1014.0,2013-03-06,HR
113,101.0,2013-10-30,HJRES
113,28.0,2013-02-13,HJRES
113,627.0,2014-06-17,HRES
116,546.0,2019-01-15,HR
115,7325.0,2018-12-17,HR
115,7265.0,2018-12-12,HR
115,6966.0,2018-09-28,HR
115,6456.0,2018-07-19,HR
115,5196.0,2018-03-07,HR
115,5038.0,2018-02-15,HR
115,3723.0,2017-09-08,HR
115,2615.0,2017-05-23,HR
115,1384.0,2017-03-07,HR
115,684.0,2017-01-24,HR
115,21.0,2017-01-06,HJRES
115,17.0,2017-01-04,HJRES
114,4816.0,2016-03-21,HR
114,4655.0,2016-03-01,HR
114,582.0,2016-01-07,HRES
114,4119.0,2015-11-19,HR
114,4030.0,2015-11-17,HR
114,2039.0,2015-04-28,HR
114,1546.0,2015-03-23,HR
114,810.0,2015-02-09,HR
114,281.0,2015-01-12,HR
114,19.0,2015-01-12,HJRES
114,82.0,2015-02-03,HRES
114,20.0,2015-01-12,HJRES
117,1408.0,2022-09-29,HRES
117,7112.0,2022-03-17,HR
117,6902.0,2022-03-02,HR
117,6130.0,2021-12-02,HR
117,4028.0,2021-06-22,HR
117,2095.0,2021-03-19,HR
117,1754.0,2021-03-10,HR
117,1149.0,2021-02-18,HR
117,1148.0,2021-02-18,HR
116,8563.0,2020-10-09,HR
116,7363.0,2020-06-25,HR
116,7364.0,2020-06-25,HR
116,5567.0,2020-01-09,HR
116,3869.0,2019-07-22,HR
116,2132.0,2019-04-08,HR
113,3539.0,2013-11-19,HR
113,3376.0,2013-10-29,HR
113,3308.0,2013-10-22,HR
113,1440.0,2013-04-09,HR
113,129.0,2013-03-19,HRES
115,7126.0,2018-11-14,HR
115,5275.0,2018-03-14,HR
115,4828.0,2018-01-18,HR
115,4817.0,2018-01-17,HR
115,4575.0,2017-12-06,HR
115,4191.0,2017-10-31,HR
115,3767.0,2017-09-13,HR
115,3231.0,2017-07-13,HR
115,3141.0,2017-06-29,HR
115,2641.0,2017-05-24,HR
115,1894.0,2017-04-04,HR
115,1166.0,2017-02-16,HR
114,5182.0,2016-05-10,HR
114,5068.0,2016-04-26,HR
114,2479.0,2015-05-20,HR
114,815.0,2015-02-09,HR
114,310.0,2015-01-13,HR
114,311.0,2015-01-13,HR
114,2452.0,2015-05-19,HR
117,1091.0,2022-05-06,HRES
117,1067.0,2022-04-27,HRES
117,7438.0,2022-04-07,HR
117,7109.0,2022-03-17,HR
117,7110.0,2022-03-17,HR
117,7127.0,2022-03-17,HR
117,6730.0,2022-02-15,HR
117,6490.0,2022-01-25,HR
117,6304.0,2021-12-16,HR
117,5927.0,2021-11-09,HR
117,5867.0,2021-11-04,HR
117,5868.0,2021-11-04,HR
117,4764.0,2021-07-28,HR
117,692.0,2021-09-29,HRES
117,4883.0,2021-07-30,HR
117,4882.0,2021-07-30,HR
117,4821.0,2021-07-29,HR
117,3996.0,2021-06-17,HR
117,3766.0,2021-06-08,HR
117,3401.0,2021-05-20,HR
117,3400.0,2021-05-20,HR
117,425.0,2021-05-20,HRES
117,3343.0,2021-05-19,HR
117,3306.0,2021-05-18,HR
117,3196.0,2021-05-13,HR
117,2782.0,2021-04-22,HR
117,2693.0,2021-04-20,HR
117,2579.0,2021-04-15,HR
117,1567.0,2021-03-03,HR
117,541.0,2021-01-28,HR
116,8557.0,2020-10-09,HR
116,7483.0,2020-07-02,HR
116,7326.0,2020-06-25,HR
116,6976.0,2020-05-22,HR
116,6883.0,2020-05-15,HR
116,6077.0,2020-03-04,HR
116,5863.0,2020-02-12,HR
116,5686.0,2020-01-28,HR
116,4689.0,2019-10-16,HR
116,3968.0,2019-07-25,HR
116,493.0,2019-07-16,HRES
116,3704.0,2019-07-11,HR
116,3350.0,2019-06-19,HR
116,412.0,2019-05-30,HRES
116,2433.0,2019-05-01,HR
116,1758.0,2019-03-14,HR
116,1501.0,2019-03-05,HR
113,3657.0,2013-12-05,HR
113,3549.0,2013-11-20,HR
113,2541.0,2013-06-27,HR
113,2136.0,2013-05-23,HR
113,1313.0,2013-03-21,HR
113,1235.0,2013-03-18,HR
116,1163.0,2019-02-13,HR
116,1110.0,2019-02-08,HR
116,833.0,2019-01-29,HR
116,639.0,2019-01-17,HR
116,369.0,2019-01-09,HR
115,6541.0,2018-07-26,HR
115,6471.0,2018-07-23,HR
115,5521.0,2018-04-16,HR
115,5366.0,2018-03-21,HR
115,5213.0,2018-03-08,HR
115,4960.0,2018-02-07,HR
115,4298.0,2017-11-08,HR
115,4037.0,2017-10-12,HR
115,3942.0,2017-10-04,HR
115,3863.0,2017-09-28,HR
115,3754.0,2017-09-13,HR
115,3384.0,2017-07-25,HR
115,3322.0,2017-07-20,HR
115,3242.0,2017-07-14,HR
115,3092.0,2017-06-28,HR
115,2513.0,2017-05-18,HR
115,2480.0,2017-05-17,HR
115,2441.0,2017-05-16,HR
115,1117.0,2017-02-16,HR
114,510.0,2015-11-03,HRES
114,3307.0,2015-07-29,HR
114,2818.0,2015-06-18,HR
114,2606.0,2015-06-02,HR
114,1765.0,2015-04-14,HR
114,1932.0,2015-04-22,HR
114,44.0,2015-04-14,HJRES
117,1188.0,2022-06-17,HRES
117,8144.0,2022-06-17,HR
117,83.0,2022-04-28,HJRES
117,6309.0,2021-12-16,HR
117,6157.0,2021-12-07,HR
117,5976.0,2021-11-15,HR
117,4654.0,2021-07-22,HR
117,4653.0,2021-07-22,HR
117,5492.0,2021-10-05,HR
117,4960.0,2021-08-06,HR
117,4142.0,2021-06-24,HR
117,4055.0,2021-06-22,HR
117,4001.0,2021-06-17,HR
117,4000.0,2021-06-17,HR
117,3513.0,2021-05-25,HR
117,3346.0,2021-05-19,HR
117,3309.0,2021-05-18,HR
117,2983.0,2021-05-04,HR
117,2785.0,2021-04-22,HR
117,41.0,2021-04-16,HJRES
117,2412.0,2021-04-08,HR
117,1639.0,2021-03-08,HR
117,1578.0,2021-03-03,HR
117,1058.0,2021-02-15,HR
117,332.0,2021-01-15,HR
116,9015.0,2020-12-17,HR
116,7639.0,2020-07-16,HR
116,1031.0,2020-06-30,HRES
116,7406.0,2020-06-29,HR
116,7360.0,2020-06-25,HR
116,7361.0,2020-06-25,HR
116,6941.0,2020-05-19,HR
116,6942.0,2020-05-19,HR
116,6587.0,2020-04-21,HR
116,6586.0,2020-04-21,HR
116,6208.0,2020-03-11,HR
116,6044.0,2020-03-02,HR
116,5481.0,2019-12-18,HR
116,4694.0,2019-10-16,HR
116,4461.0,2019-09-24,HR
116,3908.0,2019-07-23,HR
116,3206.0,2019-06-11,HR
116,2595.0,2019-05-08,HR
116,1860.0,2019-03-25,HR
116,1616.0,2019-03-07,HR
116,1453.0,2019-02-28,HR
113,4969.0,2014-06-25,HR
113,4801.0,2014-06-05,HR
113,3858.0,2014-01-13,HR
113,2518.0,2013-06-26,HR
113,235.0,2013-01-14,HR
113,116.0,2014-06-09,HJRES
113,95.0,2013-10-15,HJRES
113,758.0,2014-11-18,HRES
116,571.0,2019-01-15,HR
116,467.0,2019-01-10,HR
116,466.0,2019-01-10,HR
116,314.0,2019-01-08,HR
115,6949.0,2018-09-27,HR
115,140.0,2018-09-26,HCONRES
115,6422.0,2018-07-18,HR
115,6349.0,2018-07-12,HR
115,6022.0,2018-06-06,HR
115,5694.0,2018-05-07,HR
115,5590.0,2018-04-24,HR
115,4802.0,2018-01-16,HR
115,4713.0,2017-12-21,HR
115,4591.0,2017-12-07,HR
115,3488.0,2017-07-27,HR
115,3407.0,2017-07-26,HR
115,2589.0,2017-05-22,HR
115,2460.0,2017-05-16,HR
115,1814.0,2017-03-30,HR
115,1785.0,2017-03-29,HR
115,1544.0,2017-03-15,HR
115,1320.0,2017-03-02,HR
115,1161.0,2017-02-16,HR
115,63.0,2017-02-03,HJRES
115,723.0,2017-01-30,HR
115,555.0,2017-01-13,HR
114,5967.0,2016-09-08,HR
114,835.0,2016-07-14,HRES
114,5727.0,2016-07-12,HR
114,5181.0,2016-05-10,HR
114,4869.0,2016-03-23,HR
114,509.0,2015-11-02,HRES
114,3103.0,2015-07-16,HR
114,2879.0,2015-06-24,HR
114,2666.0,2015-06-04,HR
114,1818.0,2015-04-15,HR
114,1630.0,2015-03-25,HR
114,1629.0,2015-03-25,HR
114,1301.0,2015-03-04,HR
114,842.0,2015-02-10,HR
114,33.0,2015-02-13,HJRES
114,31.0,2015-01-14,HRES
114,2592.0,2015-06-01,HR
114,568.0,2015-01-27,HR
117,9431.0,2022-12-06,HR
117,9364.0,2022-11-30,HR
117,1384.0,2022-09-22,HRES
117,1342.0,2022-09-13,HRES
117,8684.0,2022-08-09,HR
117,8637.0,2022-08-02,HR
117,8349.0,2022-07-13,HR
117,8096.0,2022-06-16,HR
117,1137.0,2022-05-24,HRES
117,1133.0,2022-05-19,HRES
117,7416.0,2022-04-06,HR
117,7394.0,2022-04-05,HR
117,7240.0,2022-03-28,HR
117,6878.0,2022-03-01,HR
117,895.0,2022-02-01,HRES
117,6479.0,2022-01-25,HR
117,6296.0,2021-12-16,HR
117,5856.0,2021-11-04,HR
117,4348.0,2021-07-02,HR
117,659.0,2021-09-20,HRES
117,541.0,2021-07-20,HRES
117,3890.0,2021-06-15,HR
117,3862.0,2021-06-14,HR
117,445.0,2021-05-28,HRES
117,3473.0,2021-05-25,HR
117,3372.0,2021-05-20,HR
117,392.0,2021-05-13,HRES
117,3083.0,2021-05-11,HR
117,381.0,2021-05-11,HRES
117,2908.0,2021-04-30,HR
117,294.0,2021-04-08,HRES
117,2274.0,2021-03-29,HR
117,251.0,2021-03-18,HRES
117,245.0,2021-03-17,HRES
117,1794.0,2021-03-11,HR
117,1793.0,2021-03-11,HR
117,1795.0,2021-03-11,HR
117,1280.0,2021-02-24,HR
117,1096.0,2021-02-18,HR
117,965.0,2021-02-11,HR
117,323.0,2021-01-15,HR
116,1225.0,2020-11-17,HRES
116,1221.0,2020-11-16,HRES
116,1183.0,2020-10-09,HRES
116,8474.0,2020-10-01,HR
116,8352.0,2020-09-23,HR
116,1120.0,2020-09-17,HRES
116,1101.0,2020-09-11,HRES
116,8161.0,2020-09-04,HR
116,8118.0,2020-08-28,HR
116,7718.0,2020-07-22,HR
116,7673.0,2020-07-20,HR
116,7120.0,2020-06-08,HR
116,6959.0,2020-05-22,HR
116,6848.0,2020-05-13,HR
116,966.0,2020-05-13,HRES
116,768.0,2019-12-17,HRES
116,751.0,2019-12-09,HRES
116,4584.0,2019-10-01,HR
116,4352.0,2019-09-17,HR
116,542.0,2019-08-27,HRES
116,57.0,2019-08-09,HCONRES
116,4101.0,2019-07-30,HR
116,3795.0,2019-07-17,HR
116,3438.0,2019-06-24,HR
116,3257.0,2019-06-13,HR
116,3085.0,2019-06-04,HR
116,3061.0,2019-06-03,HR
116,3059.0,2019-06-03,HR
116,3057.0,2019-06-03,HR
116,410.0,2019-05-30,HRES
116,2702.0,2019-05-14,HR
116,358.0,2019-05-07,HRES
116,340.0,2019-05-01,HRES
116,339.0,2019-05-01,HRES
116,1686.0,2019-03-12,HR
116,1685.0,2019-03-12,HR
116,1585.0,2019-03-07,HR
113,5140.0,2014-07-17,HR
113,5081.0,2014-07-11,HR
113,5015.0,2014-06-30,HR
113,4877.0,2014-06-17,HR
113,4636.0,2014-05-09,HR
113,3923.0,2014-01-17,HR
113,3619.0,2013-11-22,HR
113,3620.0,2013-11-22,HR
113,3510.0,2013-11-15,HR
113,1790.0,2013-04-26,HR
113,1732.0,2013-04-25,HR
113,1330.0,2013-03-21,HR
113,701.0,2014-07-31,HRES
113,577.0,2014-05-08,HRES
113,434.0,2013-12-09,HRES
113,394.0,2013-10-29,HRES
113,234.0,2013-05-23,HRES
113,203.0,2013-05-07,HRES
113,186.0,2013-04-26,HRES
113,131.0,2013-03-21,HRES
116,4.0,2019-01-16,HCONRES
116,507.0,2019-01-11,HR
115,1170.0,2018-12-06,HRES
115,1159.0,2018-11-27,HRES
115,7012.0,2018-10-02,HR
115,1111.0,2018-10-02,HRES
115,1093.0,2018-09-27,HRES
115,6805.0,2018-09-13,HR
115,6472.0,2018-07-23,HR
115,6236.0,2018-06-27,HR
115,4998.0,2018-02-13,HR
115,930.0,2018-06-08,HRES
115,914.0,2018-05-25,HRES
115,765.0,2018-03-06,HRES
115,644.0,2017-12-04,HRES
115,567.0,2017-10-11,HRES
115,531.0,2017-09-21,HRES
115,523.0,2017-09-14,HRES
115,2952.0,2017-06-20,HR
115,2795.0,2017-06-07,HR
115,314.0,2017-05-04,HRES
115,2115.0,2017-04-24,HR
115,1604.0,2017-03-17,HR
115,1603.0,2017-03-17,HR
115,1605.0,2017-03-17,HR
115,1496.0,2017-03-10,HR
115,187.0,2017-03-09,HRES
115,1432.0,2017-03-08,HR
115,1127.0,2017-02-16,HR
114,867.0,2016-09-14,HRES
114,6006.0,2016-09-13,HR
114,5487.0,2016-06-15,HR
114,733.0,2016-05-16,HRES
114,4005.0,2015-11-16,HR
114,4004.0,2015-11-16,HR
114,3944.0,2015-11-05,HR
114,3943.0,2015-11-05,HR
114,3641.0,2015-09-29,HR
114,2571.0,2015-05-22,HR
114,1345.0,2015-03-10,HR
114,469.0,2015-01-22,HR
114,251.0,2015-05-05,HRES
114,213.0,2015-04-21,HRES
114,3160.0,2015-07-22,HR
117,7356.0,2022-04-01,HR
117,6829.0,2022-02-25,HR
117,6378.0,2022-01-12,HR
117,5835.0,2021-11-03,HR
117,4684.0,2021-07-26,HR
117,4080.0,2021-06-23,HR
117,3374.0,2021-05-20,HR
117,3375.0,2021-05-20,HR
117,3136.0,2021-05-12,HR
117,2298.0,2021-04-01,HR
117,1680.0,2021-03-09,HR
117,863.0,2021-02-05,HR
117,864.0,2021-02-05,HR
117,865.0,2021-02-05,HR
116,8477.0,2020-10-01,HR
116,5935.0,2020-02-21,HR
116,5577.0,2020-01-10,HR
116,633.0,2019-10-16,HRES
116,3899.0,2019-07-23,HR
116,2973.0,2019-05-23,HR
116,253.0,2019-03-25,HRES
116,1399.0,2019-02-27,HR
116,1338.0,2019-02-25,HR
113,5023.0,2014-07-08,HR
113,3625.0,2013-12-02,HR
113,2458.0,2013-06-20,HR
113,2099.0,2013-05-22,HR
113,1128.0,2013-03-13,HR
113,443.0,2013-02-01,HR
113,371.0,2013-01-23,HR
113,94.0,2013-10-15,HJRES
113,757.0,2014-11-17,HRES
116,714.0,2019-01-23,HR
116,271.0,2019-01-08,HR
115,6513.0,2018-07-25,HR
115,5345.0,2018-03-20,HR
115,5313.0,2018-03-15,HR
115,2940.0,2017-06-20,HR
115,2604.0,2017-05-23,HR
115,2233.0,2017-04-28,HR
115,2186.0,2017-04-27,HR
114,11.0,2015-01-06,HRES
115,1718.0,2017-03-24,HR
115,37.0,2017-03-22,HCONRES
115,733.0,2017-01-30,HR
114,6345.0,2016-11-17,HR
114,4597.0,2016-02-24,HR
114,4598.0,2016-02-24,HR
114,3835.0,2015-10-27,HR
114,3151.0,2015-07-22,HR
114,3039.0,2015-07-13,HR
114,1535.0,2015-03-23,HR
114,1034.0,2015-02-24,HR
114,406.0,2015-07-31,HRES
117,1470.0,2022-11-14,HRES
117,8948.0,2022-09-21,HR
117,1360.0,2022-09-15,HRES
117,89.0,2022-06-23,HJRES
117,8067.0,2022-06-14,HR
117,8066.0,2022-06-14,HR
117,1151.0,2022-06-07,HRES
117,6854.0,2022-02-25,HR
117,835.0,2021-12-02,HRES
117,761.0,2021-11-01,HRES
117,5376.0,2021-09-27,HR
117,646.0,2021-09-14,HRES
117,467.0,2021-06-11,HRES
117,2073.0,2021-03-18,HR
117,1868.0,2021-03-12,HR
117,212.0,2021-03-09,HRES
117,176.0,2021-03-01,HRES
117,1319.0,2021-02-24,HR
117,11.0,2021-02-01,HCONRES
116,1180.0,2020-10-02,HRES
116,1124.0,2020-09-17,HRES
116,7950.0,2020-08-07,HR
116,6628.0,2020-04-28,HR
116,5191.0,2019-11-20,HR
116,669.0,2019-10-31,HRES
116,568.0,2019-09-19,HRES
116,4284.0,2019-09-11,HR
116,3877.0,2019-07-23,HR
116,33.0,2019-01-24,HJRES
116,293.0,2019-04-08,HRES
116,2050.0,2019-04-03,HR
116,2021.0,2019-04-02,HR
116,193.0,2019-03-07,HRES
113,2706.0,2013-07-17,HR
113,2653.0,2013-07-11,HR
113,526.0,2013-02-06,HR
113,305.0,2013-01-15,HR
113,269.0,2013-01-15,HR
113,107.0,2014-01-16,HJRES
113,579.0,2014-05-09,HRES
116,636.0,2019-01-17,HR
116,635.0,2019-01-17,HR
115,1151.0,2018-11-16,HRES
115,1065.0,2018-09-13,HRES
115,5339.0,2018-03-20,HR
115,126.0,2018-01-19,HJRES
115,514.0,2017-09-13,HRES
115,786.0,2017-02-01,HR
115,579.0,2017-01-13,HR
115,580.0,2017-01-13,HR
114,857.0,2016-09-12,HRES
114,686.0,2016-04-18,HRES
114,2125.0,2015-04-30,HR
114,1779.0,2015-04-14,HR
114,966.0,2015-02-13,HR
114,858.0,2015-02-10,HR
114,391.0,2015-01-14,HR
114,53.0,2015-05-14,HJRES
114,912.0,2015-02-12,HR
117,9417.0,2022-12-02,HR
117,9416.0,2022-12-02,HR
117,9418.0,2022-12-02,HR
117,1361.0,2022-09-19,HRES
117,8577.0,2022-07-28,HR
117,1242.0,2022-07-20,HRES
117,1017.0,2022-03-31,HRES
117,860.0,2022-01-10,HRES
117,6325.0,2021-12-16,HR
117,5756.0,2021-10-27,HR
117,4719.0,2021-07-27,HR
117,543.0,2021-07-20,HRES
117,4155.0,2021-06-24,HR
117,3432.0,2021-05-20,HR
117,3318.0,2021-05-18,HR
117,380.0,2021-05-11,HRES
117,2596.0,2021-04-15,HR
117,1996.0,2021-03-18,HR
116,8021.0,2020-08-11,HR
116,1053.0,2020-07-20,HRES
116,1051.0,2020-07-16,HRES
116,7560.0,2020-07-09,HR
116,6592.0,2020-04-21,HR
116,6468.0,2020-04-07,HR
116,6452.0,2020-04-03,HR
116,6361.0,2020-03-23,HR
116,6009.0,2020-02-27,HR
116,5818.0,2020-02-07,HR
116,739.0,2019-12-03,HRES
116,5260.0,2019-11-22,HR
116,646.0,2019-10-21,HRES
116,519.0,2019-07-24,HRES
116,389.0,2019-05-20,HRES
116,1703.0,2019-03-12,HR
116,1595.0,2019-03-07,HR
116,1409.0,2019-02-27,HR
113,5776.0,2014-12-01,HR
113,5062.0,2014-07-10,HR
113,4205.0,2014-03-11,HR
113,3754.0,2013-12-12,HR
113,2892.0,2013-07-31,HR
113,2652.0,2013-07-10,HR
113,2077.0,2013-05-21,HR
113,765.0,2014-11-20,HRES
113,400.0,2013-10-30,HRES
113,230.0,2013-05-21,HRES
113,99.0,2014-05-21,HCONRES
116,1280.0,2019-02-14,HR
116,131.0,2019-02-14,HRES
116,781.0,2019-01-24,HR
115,6411.0,2018-07-17,HR
115,4808.0,2018-01-16,HR
115,4371.0,2017-11-09,HR
115,3150.0,2017-06-29,HR
115,3086.0,2017-06-27,HR
115,2569.0,2017-05-19,HR
115,2280.0,2017-05-01,HR
115,2215.0,2017-04-27,HR
115,1549.0,2017-03-15,HR
114,6032.0,2016-09-14,HR
114,5438.0,2016-06-09,HR
114,4647.0,2016-02-26,HR
114,4573.0,2016-02-12,HR
114,4574.0,2016-02-12,HR
114,614.0,2016-02-11,HRES
114,2938.0,2015-06-25,HR
114,2277.0,2015-05-12,HR
114,950.0,2015-02-12,HR
114,698.0,2015-02-03,HR
114,233.0,2015-01-08,HR
114,2076.0,2015-04-28,HR
114,1408.0,2015-03-17,HR
114,1224.0,2015-03-03,HR
114,660.0,2015-02-02,HR
114,60.0,2015-07-21,HJRES
117,101.0,2022-12-08,HJRES
117,9065.0,2022-09-29,HR
117,8311.0,2022-07-07,HR
117,1189.0,2022-06-17,HRES
117,7847.0,2022-05-19,HR
117,1034.0,2022-04-06,HRES
117,1009.0,2022-03-29,HRES
117,7251.0,2022-03-28,HR
117,933.0,2022-02-18,HRES
117,6722.0,2022-02-15,HR
117,6313.0,2021-12-16,HR
117,4530.0,2021-07-19,HR
117,4475.0,2021-07-16,HR
117,5383.0,2021-09-27,HR
117,3784.0,2021-06-08,HR
117,3723.0,2021-06-04,HR
117,3112.0,2021-05-11,HR
117,2931.0,2021-04-30,HR
117,1841.0,2021-03-11,HR
117,1700.0,2021-03-09,HR
117,172.0,2021-02-26,HRES
117,164.0,2021-02-25,HRES
116,8175.0,2020-09-04,HR
116,8128.0,2020-08-28,HR
116,8071.0,2020-08-18,HR
116,7975.0,2020-08-07,HR
116,6195.0,2020-03-11,HR
116,6096.0,2020-03-05,HR
116,876.0,2020-02-28,HRES
116,5519.0,2019-12-19,HR
116,5386.0,2019-12-10,HR
116,5302.0,2019-12-04,HR
116,4973.0,2019-11-01,HR
116,4856.0,2019-10-24,HR
116,4486.0,2019-09-25,HR
116,73.0,2019-07-18,HJRES
116,2699.0,2019-05-14,HR
116,2665.0,2019-05-10,HR
116,2575.0,2019-05-08,HR
116,2057.0,2019-04-03,HR
116,2019.0,2019-04-02,HR
116,1432.0,2019-02-28,HR
113,5518.0,2014-09-17,HR
113,5496.0,2014-09-16,HR
113,5425.0,2014-09-09,HR
113,5359.0,2014-07-31,HR
113,5191.0,2014-07-24,HR
113,5149.0,2014-07-17,HR
113,5150.0,2014-07-17,HR
113,5109.0,2014-07-15,HR
113,5042.0,2014-07-09,HR
113,4769.0,2014-05-29,HR
113,4515.0,2014-04-29,HR
113,4477.0,2014-04-10,HR
113,4113.0,2014-02-27,HR
113,4114.0,2014-02-27,HR
113,3535.0,2013-11-19,HR
113,3430.0,2013-10-30,HR
113,3287.0,2013-10-11,HR
113,3098.0,2013-09-12,HR
113,2740.0,2013-07-18,HR
113,2685.0,2013-07-11,HR
113,2368.0,2013-06-13,HR
113,1712.0,2013-04-24,HR
113,1319.0,2013-03-21,HR
113,1107.0,2013-03-13,HR
113,752.0,2013-02-15,HR
116,359.0,2019-01-09,HR
115,7252.0,2018-12-11,HR
115,6928.0,2018-09-27,HR
115,141.0,2018-09-26,HJRES
115,6833.0,2018-09-17,HR
115,6802.0,2018-09-13,HR
115,5811.0,2018-05-15,HR
115,5240.0,2018-03-09,HR
115,5237.0,2018-03-09,HR
115,5136.0,2018-03-01,HR
115,4586.0,2017-12-07,HR
115,3995.0,2017-10-10,HR
115,3290.0,2017-07-18,HR
115,3275.0,2017-07-17,HR
115,3217.0,2017-07-13,HR
115,3216.0,2017-07-13,HR
115,2799.0,2017-06-07,HR
115,2614.0,2017-05-23,HR
115,334.0,2017-05-17,HRES
115,2356.0,2017-05-04,HR
115,2313.0,2017-05-03,HR
115,1324.0,2017-03-02,HR
115,1233.0,2017-02-27,HR
114,6394.0,2016-11-29,HR
114,6268.0,2016-09-28,HR
114,6165.0,2016-09-26,HR
114,6154.0,2016-09-22,HR
114,5862.0,2016-07-14,HR
114,5864.0,2016-07-14,HR
114,5863.0,2016-07-14,HR
114,5698.0,2016-07-08,HR
114,5498.0,2016-06-16,HR
114,5239.0,2016-05-13,HR
114,5159.0,2016-04-29,HR
114,4719.0,2016-03-07,HR
114,4283.0,2015-12-17,HR
114,4129.0,2015-11-30,HR
114,4382.0,2016-01-13,HR
114,4070.0,2015-11-18,HR
114,3811.0,2015-10-22,HR
114,3812.0,2015-10-22,HR
114,3574.0,2015-09-18,HR
114,3143.0,2015-07-21,HR
114,3045.0,2015-07-13,HR
114,2763.0,2015-06-12,HR
114,2762.0,2015-06-12,HR
114,1709.0,2015-03-26,HR
114,1710.0,2015-03-26,HR
114,1313.0,2015-03-04,HR
114,31.0,2015-02-11,HJRES
114,1132.0,2015-02-26,HR
117,8791.0,2022-09-09,HR
117,1048.0,2022-04-07,HRES
117,7389.0,2022-04-04,HR
117,7047.0,2022-03-09,HR
117,6346.0,2021-12-23,HR
117,6345.0,2021-12-23,HR
117,4239.0,2021-06-29,HR
117,5632.0,2021-10-19,HR
117,3257.0,2021-05-14,HR
117,2853.0,2021-04-26,HR
117,2815.0,2021-04-22,HR
117,2061.0,2021-03-18,HR
117,1891.0,2021-03-12,HR
117,1857.0,2021-03-11,HR
117,1774.0,2021-03-10,HR
117,841.0,2021-02-04,HR
117,21.0,2021-01-28,HJRES
117,600.0,2021-01-28,HR
116,8437.0,2020-09-29,HR
116,8179.0,2020-09-04,HR
116,7757.0,2020-07-23,HR
116,6134.0,2020-03-09,HR
116,5882.0,2020-02-12,HR
116,794.0,2020-01-14,HRES
116,5304.0,2019-12-04,HR
116,5054.0,2019-11-12,HR
116,4888.0,2019-10-28,HR
116,4455.0,2019-09-20,HR
116,4066.0,2019-07-25,HR
116,3771.0,2019-07-16,HR
116,3586.0,2019-06-27,HR
116,2564.0,2019-05-07,HR
116,21.0,2019-01-03,HJRES
113,5714.0,2014-11-14,HR
113,4782.0,2014-05-30,HR
113,4517.0,2014-04-29,HR
113,4401.0,2014-04-04,HR
